track_name,last_played_date,is_user_initiated,artist_name,track_name_clean
Mariah Carey - Touch My Body,1588191581795,True,Mariah Carey,Touch My Body
Mariah Carey - Cruise Control (feat. Damian Marley),1588196363685,False,Mariah Carey,Cruise Control (feat. Damian Marley)
Mariah Carey - Cruise Control (feat. Damian Marley),1588196363685,True,Mariah Carey,Cruise Control (feat. Damian Marley)
S Club - Bring It All Back,1706174240129,False,S Club,Bring It All Back
S Club - Bring It All Back,1706174240129,True,S Club,Bring It All Back
S Club - S Club Party,1706335120440,False,S Club,S Club Party
S Club - S Club Party,1706335120440,True,S Club,S Club Party
S Club & Pro Arte Orchestra Of London - Two in a Million,1706335285425,False,S Club & Pro Arte Orchestra Of London,Two in a Million
S Club & Pro Arte Orchestra Of London - Two in a Million,1706335285425,True,S Club & Pro Arte Orchestra Of London,Two in a Million
S Club - You're My Number One,1706335491851,False,S Club,You're My Number One
S Club - You're My Number One,1706335491851,True,S Club,You're My Number One
S Club - Reach,1706335726822,False,S Club,Reach
S Club - Reach,1706335726822,True,S Club,Reach
S Club - Natural,1706339144903,False,S Club,Natural
S Club - Natural,1706339144903,True,S Club,Natural
S Club - Never Had a Dream Come True,1706339344542,False,S Club,Never Had a Dream Come True
S Club - Never Had a Dream Come True,1706339344542,True,S Club,Never Had a Dream Come True
S Club - Don't Stop Movin',1706339839860,False,S Club,Don't Stop Movin'
S Club - Don't Stop Movin',1706339839860,True,S Club,Don't Stop Movin'
S Club - Have You Ever,1706339999898,False,S Club,Have You Ever
S Club - Have You Ever,1706339999898,True,S Club,Have You Ever
S Club - You,1706340262942,False,S Club,You
S Club - You,1706340262942,True,S Club,You
S Club - Alive,1706340289478,False,S Club,Alive
S Club - Alive,1706340289478,True,S Club,Alive
S Club - Love Ain't Gonna Wait for You,1706340294857,False,S Club,Love Ain't Gonna Wait for You
S Club - Love Ain't Gonna Wait for You,1706340294857,True,S Club,Love Ain't Gonna Wait for You
S Club - Say Goodbye,1706340296473,False,S Club,Say Goodbye
S Club - Say Goodbye,1706340296473,True,S Club,Say Goodbye
Mariah Carey - I Stay In Love,1588197705126,False,Mariah Carey,I Stay In Love
Mariah Carey - I Stay In Love,1588197705126,True,Mariah Carey,I Stay In Love
Mariah Carey - Side Effects (feat. Young Jeezy),1588197967079,False,Mariah Carey,Side Effects (feat. Young Jeezy)
Mariah Carey - Side Effects (feat. Young Jeezy),1588197967079,True,Mariah Carey,Side Effects (feat. Young Jeezy)
Mariah Carey - I'm That Chick,1588198178457,False,Mariah Carey,I'm That Chick
Mariah Carey - I'm That Chick,1588198178457,True,Mariah Carey,I'm That Chick
Mariah Carey - Love Story,1588198414476,False,Mariah Carey,Love Story
Mariah Carey - Love Story,1588198414476,True,Mariah Carey,Love Story
Mariah Carey - I'll Be Lovin' U Long Time,1588198579582,False,Mariah Carey,I'll Be Lovin' U Long Time
Mariah Carey - I'll Be Lovin' U Long Time,1588198579582,True,Mariah Carey,I'll Be Lovin' U Long Time
Mariah Carey - Last Kiss,1588104441537,False,Mariah Carey,Last Kiss
Mariah Carey - Last Kiss,1588104441537,True,Mariah Carey,Last Kiss
Mariah Carey - Thanx 4 Nothin',1588104175102,False,Mariah Carey,Thanx 4 Nothin'
Mariah Carey - Thanx 4 Nothin',1588104175102,True,Mariah Carey,Thanx 4 Nothin'
Mariah Carey - For the Record,1588118007877,False,Mariah Carey,For the Record
Mariah Carey - For the Record,1588118007877,True,Mariah Carey,For the Record
Mariah Carey - Bye Bye,1588005783114,False,Mariah Carey,Bye Bye
Mariah Carey - Bye Bye,1588005783114,True,Mariah Carey,Bye Bye
Mariah Carey - I Wish You Well,1588006058390,False,Mariah Carey,I Wish You Well
Mariah Carey - I Wish You Well,1588006058390,True,Mariah Carey,I Wish You Well
S Club - Everybody Get Pumped,1706340430503,False,S Club,Everybody Get Pumped
S Club - Everybody Get Pumped,1706340430503,True,S Club,Everybody Get Pumped
S Club - Bring the House Down,1706340837599,False,S Club,Bring the House Down
S Club - Bring the House Down,1706340837599,True,S Club,Bring the House Down
S Club - Friday Night,1706172807931,False,S Club,Friday Night
S Club - Friday Night,1706172807931,True,S Club,Friday Night
S Club - Rain,1706174090832,False,S Club,Rain
S Club - Rain,1706174090832,True,S Club,Rain
Frank Ocean - Lost,1643693348674,False,Frank Ocean,Lost
Frank Ocean - Lost,1643693348674,True,Frank Ocean,Lost
"2Pac - All About U (feat. Snoop Doggy Dogg, Nate Dogg & Dru Down)",1623002732986,False,2Pac,"All About U (feat. Snoop Doggy Dogg, Nate Dogg & Dru Down)"
"2Pac - All About U (feat. Snoop Doggy Dogg, Nate Dogg & Dru Down)",1623002732986,True,2Pac,"All About U (feat. Snoop Doggy Dogg, Nate Dogg & Dru Down)"
Brian d'Arcy James - Build a Wall,1734449913808,False,Brian d'Arcy James,Build a Wall
"Amanda Seyfried, Ashley Lilley & Rachel McDowall - Honey, Honey",1723999341971,False,"Amanda Seyfried, Ashley Lilley & Rachel McDowall","Honey, Honey"
"Amanda Seyfried, Ashley Lilley & Rachel McDowall - Honey, Honey",1723999341971,True,"Amanda Seyfried, Ashley Lilley & Rachel McDowall","Honey, Honey"
"Meryl Streep, Julie Walters & Christine Baranski - Money, Money, Money",1723999689755,False,"Meryl Streep, Julie Walters & Christine Baranski","Money, Money, Money"
"Meryl Streep, Julie Walters & Christine Baranski - Money, Money, Money",1723999689755,True,"Meryl Streep, Julie Walters & Christine Baranski","Money, Money, Money"
Meryl Streep - Mamma Mia,1723999904640,False,Meryl Streep,Mamma Mia
Meryl Streep - Mamma Mia,1723999904640,True,Meryl Streep,Mamma Mia
"Meryl Streep, Julie Walters & Christine Baranski - Dancing Queen",1724000775078,False,"Meryl Streep, Julie Walters & Christine Baranski",Dancing Queen
"Meryl Streep, Julie Walters & Christine Baranski - Dancing Queen",1724000775078,True,"Meryl Streep, Julie Walters & Christine Baranski",Dancing Queen
"Colin Firth, Pierce Brosnan, Stellan Skarsgård, Amanda Seyfried & Meryl Streep - Our Last Summer",1724000952716,False,"Colin Firth, Pierce Brosnan, Stellan Skarsgård, Amanda Seyfried & Meryl Streep",Our Last Summer
"Colin Firth, Pierce Brosnan, Stellan Skarsgård, Amanda Seyfried & Meryl Streep - Our Last Summer",1724000952716,True,"Colin Firth, Pierce Brosnan, Stellan Skarsgård, Amanda Seyfried & Meryl Streep",Our Last Summer
Dominic Cooper & Amanda Seyfried - Lay All Your Love On Me,1724001222123,False,Dominic Cooper & Amanda Seyfried,Lay All Your Love On Me
Dominic Cooper & Amanda Seyfried - Lay All Your Love On Me,1724001222123,True,Dominic Cooper & Amanda Seyfried,Lay All Your Love On Me
"Meryl Streep, Julie Walters & Christine Baranski - Super Trouper",1724001456558,False,"Meryl Streep, Julie Walters & Christine Baranski",Super Trouper
"Meryl Streep, Julie Walters & Christine Baranski - Super Trouper",1724001456558,True,"Meryl Streep, Julie Walters & Christine Baranski",Super Trouper
"Amanda Seyfried, Ashley Lilley & Rachel McDowall - Gimme! Gimme! Gimme! (A Man After Midnight)",1724001689662,False,"Amanda Seyfried, Ashley Lilley & Rachel McDowall",Gimme! Gimme! Gimme! (A Man After Midnight)
"Amanda Seyfried, Ashley Lilley & Rachel McDowall - Gimme! Gimme! Gimme! (A Man After Midnight)",1724001689662,True,"Amanda Seyfried, Ashley Lilley & Rachel McDowall",Gimme! Gimme! Gimme! (A Man After Midnight)
Amanda Seyfried & Stellan Skarsgård - The Name of the Game,1724001762126,False,Amanda Seyfried & Stellan Skarsgård,The Name of the Game
Amanda Seyfried & Stellan Skarsgård - The Name of the Game,1724001762126,True,Amanda Seyfried & Stellan Skarsgård,The Name of the Game
"Cast of Mamma Mia! the Movie, Philip Michael, Christine Baranski, Julie Walters & Stellan Skarsgård - Voulez-Vous",1716506858262,False,"Cast of Mamma Mia! the Movie, Philip Michael, Christine Baranski, Julie Walters & Stellan Skarsgård",Voulez-Vous
"Cast of Mamma Mia! the Movie, Philip Michael, Christine Baranski, Julie Walters & Stellan Skarsgård - Voulez-Vous",1716506858262,True,"Cast of Mamma Mia! the Movie, Philip Michael, Christine Baranski, Julie Walters & Stellan Skarsgård",Voulez-Vous
Pierce Brosnan & Meryl Streep - SOS,1716506861195,False,Pierce Brosnan & Meryl Streep,SOS
Pierce Brosnan & Meryl Streep - SOS,1716506861195,True,Pierce Brosnan & Meryl Streep,SOS
Christine Baranski & Philip Michael - Does Your Mother Know,1716507007593,False,Christine Baranski & Philip Michael,Does Your Mother Know
Christine Baranski & Philip Michael - Does Your Mother Know,1716507007593,True,Christine Baranski & Philip Michael,Does Your Mother Know
Meryl Streep & Amanda Seyfried - Slipping Through My Fingers,1716507096141,False,Meryl Streep & Amanda Seyfried,Slipping Through My Fingers
Meryl Streep & Amanda Seyfried - Slipping Through My Fingers,1716507096141,True,Meryl Streep & Amanda Seyfried,Slipping Through My Fingers
Meryl Streep - The Winner Takes It All,1715865687340,False,Meryl Streep,The Winner Takes It All
Meryl Streep - The Winner Takes It All,1715865687340,True,Meryl Streep,The Winner Takes It All
Pierce Brosnan & Meryl Streep - When All Is Said and Done,1715966963256,False,Pierce Brosnan & Meryl Streep,When All Is Said and Done
Pierce Brosnan & Meryl Streep - When All Is Said and Done,1715966963256,True,Pierce Brosnan & Meryl Streep,When All Is Said and Done
Julie Walters & Stellan Skarsgård - Take a Chance On Me,1715970832615,False,Julie Walters & Stellan Skarsgård,Take a Chance On Me
Julie Walters & Stellan Skarsgård - Take a Chance On Me,1715970832615,True,Julie Walters & Stellan Skarsgård,Take a Chance On Me
"Zac Efron, Vanessa Hudgens, Lucas Grabeel, Corbin Bleu, Ashley Tisdale & Monique Coleman - What Time Is It",1716169287551,False,"Zac Efron, Vanessa Hudgens, Lucas Grabeel, Corbin Bleu, Ashley Tisdale & Monique Coleman",What Time Is It
"Zac Efron, Vanessa Hudgens, Lucas Grabeel, Corbin Bleu, Ashley Tisdale & Monique Coleman - What Time Is It",1716169287551,True,"Zac Efron, Vanessa Hudgens, Lucas Grabeel, Corbin Bleu, Ashley Tisdale & Monique Coleman",What Time Is It
Amanda Seyfried - I Have a Dream,1715985900819,False,Amanda Seyfried,I Have a Dream
Amanda Seyfried - I Have a Dream,1715985900819,True,Amanda Seyfried,I Have a Dream
Amanda Seyfried - Thank You for the Music,1715993172490,False,Amanda Seyfried,Thank You for the Music
Amanda Seyfried - Thank You for the Music,1715993172490,True,Amanda Seyfried,Thank You for the Music
Sharpay & Ryan - Fabulous,1716169422585,False,Sharpay & Ryan,Fabulous
Sharpay & Ryan - Fabulous,1716169422585,True,Sharpay & Ryan,Fabulous
The Cast of High School Musical - Work This Out,1716171417640,False,The Cast of High School Musical,Work This Out
The Cast of High School Musical - Work This Out,1716171417640,True,The Cast of High School Musical,Work This Out
Troy & Gabriella - You Are the Music in Me,1716172254960,False,Troy & Gabriella,You Are the Music in Me
Troy & Gabriella - You Are the Music in Me,1716172254960,True,Troy & Gabriella,You Are the Music in Me
Chad & Ryan - I Don't Dance,1716137016724,False,Chad & Ryan,I Don't Dance
Chad & Ryan - I Don't Dance,1716137016724,True,Chad & Ryan,I Don't Dance
Sharpay - You Are the Music in Me (Sharpay Version),1716137143156,False,Sharpay,You Are the Music in Me (Sharpay Version)
Sharpay - You Are the Music in Me (Sharpay Version),1716137143156,True,Sharpay,You Are the Music in Me (Sharpay Version)
Zac Efron & Vanessa Hudgens - Gotta Go My Own Way,1716140324524,False,Zac Efron & Vanessa Hudgens,Gotta Go My Own Way
Zac Efron & Vanessa Hudgens - Gotta Go My Own Way,1716140324524,True,Zac Efron & Vanessa Hudgens,Gotta Go My Own Way
Troy - Bet On It,1716142543701,False,Troy,Bet On It
Troy - Bet On It,1716142543701,True,Troy,Bet On It
Troy & Gabriella - Everyday,1716143917281,False,Troy & Gabriella,Everyday
Troy & Gabriella - Everyday,1716143917281,True,Troy & Gabriella,Everyday
The Cast of High School Musical - All For One,1716156260696,False,The Cast of High School Musical,All For One
The Cast of High School Musical - All For One,1716156260696,True,The Cast of High School Musical,All For One
Sharpay & Ryan - HUMUHUMUNUKUNUKUAPUA'A,1716156402030,False,Sharpay & Ryan,HUMUHUMUNUKUNUKUAPUA'A
Sharpay & Ryan - HUMUHUMUNUKUNUKUAPUA'A,1716156402030,True,Sharpay & Ryan,HUMUHUMUNUKUNUKUAPUA'A
Hans Zimmer & Richard Harvey - Chevaliers de Sangreal,1734118612187,False,Hans Zimmer & Richard Harvey,Chevaliers de Sangreal
Hans Zimmer & Richard Harvey - Chevaliers de Sangreal,1668791165493,True,Hans Zimmer & Richard Harvey,Chevaliers de Sangreal
Mandy Moore - Willin',1702688253391,False,Mandy Moore,Willin'
Mandy Moore - Willin',1702688253391,True,Mandy Moore,Willin'
Sugarland - All I Want to Do,1661635586172,False,Sugarland,All I Want to Do
Sugarland - All I Want to Do,1661635586172,True,Sugarland,All I Want to Do
Sugarland - It Happens,1660430798042,False,Sugarland,It Happens
Sugarland - It Happens,1660430798042,True,Sugarland,It Happens
Sugarland - We Run,1660430798799,False,Sugarland,We Run
Sugarland - We Run,1660430798799,True,Sugarland,We Run
Sugarland - Joey,1661630033100,False,Sugarland,Joey
Sugarland - Joey,1661630033100,True,Sugarland,Joey
Sugarland - Love,1649799560678,False,Sugarland,Love
Sugarland - Love,1649799560678,True,Sugarland,Love
Sugarland - Genevieve,1649799758290,False,Sugarland,Genevieve
Sugarland - Genevieve,1649799758290,True,Sugarland,Genevieve
Sugarland - Already Gone,1649800034996,False,Sugarland,Already Gone
Sugarland - Already Gone,1649800034996,True,Sugarland,Already Gone
Sugarland - Keep You,1649800310074,False,Sugarland,Keep You
Sugarland - Keep You,1649800310074,True,Sugarland,Keep You
Sugarland - Take Me As I Am,1649800553723,False,Sugarland,Take Me As I Am
Sugarland - Take Me As I Am,1649800553723,True,Sugarland,Take Me As I Am
Sugarland - What I'd Give,1649800910920,False,Sugarland,What I'd Give
Sugarland - What I'd Give,1649800910920,True,Sugarland,What I'd Give
Sugarland - Steve Earle,1649801128065,False,Sugarland,Steve Earle
Sugarland - Steve Earle,1649801128065,True,Sugarland,Steve Earle
Sugarland - Very Last Country Song,1649801354513,False,Sugarland,Very Last Country Song
Sugarland - Very Last Country Song,1649801354513,True,Sugarland,Very Last Country Song
Eminem - Music Box,1612486363975,False,Eminem,Music Box
Eminem - Music Box,1612486363975,True,Eminem,Music Box
"Jóhann Jóhannsson, Yuki Numata Resnick, Ben Russell, Clarice Jensen & Tarn Travers - Flight from the City",1694199629621,False,"Jóhann Jóhannsson, Yuki Numata Resnick, Ben Russell, Clarice Jensen & Tarn Travers",Flight from the City
"Jóhann Jóhannsson, Yuki Numata Resnick, Ben Russell, Clarice Jensen & Tarn Travers - Flight from the City",1694199629621,True,"Jóhann Jóhannsson, Yuki Numata Resnick, Ben Russell, Clarice Jensen & Tarn Travers",Flight from the City
Marco Beltrami - Gods of Egypt Prologue,1617210809335,False,Marco Beltrami,Gods of Egypt Prologue
Marco Beltrami - Gods of Egypt Prologue,1617210809335,True,Marco Beltrami,Gods of Egypt Prologue
Marco Beltrami - Bek and Zaya,1617210853318,False,Marco Beltrami,Bek and Zaya
Marco Beltrami - Bek and Zaya,1617210853318,True,Marco Beltrami,Bek and Zaya
Marco Beltrami - Market Chase,1617210881512,False,Marco Beltrami,Market Chase
Marco Beltrami - Market Chase,1617210881512,True,Marco Beltrami,Market Chase
Marco Beltrami - Coronation,1617211025881,False,Marco Beltrami,Coronation
Marco Beltrami - Coronation,1617211025881,True,Marco Beltrami,Coronation
Marco Beltrami - All Quiet on Set,1617211066428,False,Marco Beltrami,All Quiet on Set
Marco Beltrami - All Quiet on Set,1617211066428,True,Marco Beltrami,All Quiet on Set
Marco Beltrami - Set vs. Horus,1617211285032,False,Marco Beltrami,Set vs. Horus
Marco Beltrami - Set vs. Horus,1617211285032,True,Marco Beltrami,Set vs. Horus
Marco Beltrami - Hathor's Bedroom,1617211505114,False,Marco Beltrami,Hathor's Bedroom
Marco Beltrami - Hathor's Bedroom,1617211505114,True,Marco Beltrami,Hathor's Bedroom
Marco Beltrami - Bek Steals the Eye,1617211751448,False,Marco Beltrami,Bek Steals the Eye
Marco Beltrami - Bek Steals the Eye,1617211751448,True,Marco Beltrami,Bek Steals the Eye
Marco Beltrami - Shot Through the Heart,1617211930590,False,Marco Beltrami,Shot Through the Heart
Marco Beltrami - Shot Through the Heart,1617211930590,True,Marco Beltrami,Shot Through the Heart
Marco Beltrami - Underdog,1617212013636,False,Marco Beltrami,Underdog
Marco Beltrami - Underdog,1617212013636,True,Marco Beltrami,Underdog
Marco Beltrami - Red Army,1617212112272,False,Marco Beltrami,Red Army
Marco Beltrami - Red Army,1617212112272,True,Marco Beltrami,Red Army
Marco Beltrami - Wings and a Prayer,1617212291583,False,Marco Beltrami,Wings and a Prayer
Marco Beltrami - Wings and a Prayer,1617212291583,True,Marco Beltrami,Wings and a Prayer
Marco Beltrami - Osiris' Garden,1617212379380,False,Marco Beltrami,Osiris' Garden
Marco Beltrami - Osiris' Garden,1617212379380,True,Marco Beltrami,Osiris' Garden
Marco Beltrami - Snakes on a Plain,1617212569697,False,Marco Beltrami,Snakes on a Plain
Marco Beltrami - Snakes on a Plain,1617212569697,True,Marco Beltrami,Snakes on a Plain
Marco Beltrami - Toth's Library,1617212650827,False,Marco Beltrami,Toth's Library
Marco Beltrami - Toth's Library,1617212650827,True,Marco Beltrami,Toth's Library
Randy Edelman - To the Stars,1730807077712,False,Randy Edelman,To the Stars
Orchestra - Addams Family Theme,1730557607158,False,Orchestra,Addams Family Theme
Orchestra - Addams Family Theme,1730557607158,True,Orchestra,Addams Family Theme
Orchestra - Overture,1730558643092,False,Orchestra,Overture
Orchestra - Overture,1730558643092,True,Orchestra,Overture
Company - When You're an Addams,1730558779773,False,Company,When You're an Addams
Company - When You're an Addams,1730558779773,True,Company,When You're an Addams
Krysta Rodriguez & Adam Riegler - Pulled,1730558824175,False,Krysta Rodriguez & Adam Riegler,Pulled
Krysta Rodriguez & Adam Riegler - Pulled,1730558824175,True,Krysta Rodriguez & Adam Riegler,Pulled
Hannah Montana - This Is the Life,1732498659845,False,Hannah Montana,This Is the Life
Hannah Montana - This Is the Life,1732498659845,True,Hannah Montana,This Is the Life
Michael Giacchino - Life's Incredible Again,1734039370025,False,Michael Giacchino,Life's Incredible Again
Boyz II Men - Let It Snow (feat. Brian McKnight),1673472541502,False,Boyz II Men,Let It Snow (feat. Brian McKnight)
Boyz II Men - Let It Snow (feat. Brian McKnight),1673472541502,True,Boyz II Men,Let It Snow (feat. Brian McKnight)
Mariah Carey - It's Like That,1589659848213,False,Mariah Carey,It's Like That
Mariah Carey - It's Like That,1589659848213,True,Mariah Carey,It's Like That
Mariah Carey - We Belong Together,1612037444803,False,Mariah Carey,We Belong Together
Mariah Carey - We Belong Together,1612037444803,True,Mariah Carey,We Belong Together
Mariah Carey - Shake It Off,1612037672085,False,Mariah Carey,Shake It Off
Mariah Carey - Shake It Off,1612037672085,True,Mariah Carey,Shake It Off
Mariah Carey - Mine Again,1612037915430,False,Mariah Carey,Mine Again
Mariah Carey - Mine Again,1612037915430,True,Mariah Carey,Mine Again
Mariah Carey - Say Somethin' (feat. Snoop Dogg),1612038231017,False,Mariah Carey,Say Somethin' (feat. Snoop Dogg)
Mariah Carey - Say Somethin' (feat. Snoop Dogg),1612038231017,True,Mariah Carey,Say Somethin' (feat. Snoop Dogg)
Mariah Carey - Stay the Night,1589661089532,False,Mariah Carey,Stay the Night
Mariah Carey - Stay the Night,1589661089532,True,Mariah Carey,Stay the Night
Mariah Carey - Get Your Number (feat. Jermaine Dupri),1612038429083,False,Mariah Carey,Get Your Number (feat. Jermaine Dupri)
Mariah Carey - Get Your Number (feat. Jermaine Dupri),1612038429083,True,Mariah Carey,Get Your Number (feat. Jermaine Dupri)
Mariah Carey - One and Only (feat. Twista),1612038594293,False,Mariah Carey,One and Only (feat. Twista)
Mariah Carey - One and Only (feat. Twista),1612038594293,True,Mariah Carey,One and Only (feat. Twista)
Mariah Carey - Circles,1589661421439,False,Mariah Carey,Circles
Mariah Carey - Circles,1589661421439,True,Mariah Carey,Circles
Mariah Carey - Your Girl,1612043512413,False,Mariah Carey,Your Girl
Mariah Carey - Your Girl,1612043512413,True,Mariah Carey,Your Girl
Mariah Carey - I Wish You Knew,1589661842743,False,Mariah Carey,I Wish You Knew
Mariah Carey - I Wish You Knew,1589661842743,True,Mariah Carey,I Wish You Knew
Mariah Carey - To the Floor (feat. Nelly),1589661853434,False,Mariah Carey,To the Floor (feat. Nelly)
Mariah Carey - To the Floor (feat. Nelly),1589661853434,True,Mariah Carey,To the Floor (feat. Nelly)
Mariah Carey - Joy Ride,1589661859777,False,Mariah Carey,Joy Ride
Mariah Carey - Joy Ride,1589661859777,True,Mariah Carey,Joy Ride
Mariah Carey - Fly Like a Bird,1589662855320,False,Mariah Carey,Fly Like a Bird
Mariah Carey - Fly Like a Bird,1589662855320,True,Mariah Carey,Fly Like a Bird
Mariah Carey - Don't Forget About Us,1611934843401,False,Mariah Carey,Don't Forget About Us
Mariah Carey - Don't Forget About Us,1611934843401,True,Mariah Carey,Don't Forget About Us
Mariah Carey - Makin' It Last All Night (What It Do) [feat. Jermaine Dupri],1586726196339,False,Mariah Carey,Makin' It Last All Night (What It Do) [feat. Jermaine Dupri]
Mariah Carey - Makin' It Last All Night (What It Do) [feat. Jermaine Dupri],1586726196339,True,Mariah Carey,Makin' It Last All Night (What It Do) [feat. Jermaine Dupri]
Mariah Carey & Twista - So Lonely (One & Only Part II),1612033541466,False,Mariah Carey & Twista,So Lonely (One & Only Part II)
Mariah Carey & Twista - So Lonely (One & Only Part II),1612033541466,True,Mariah Carey & Twista,So Lonely (One & Only Part II)
Mariah Carey - We Belong Together Remix (feat.  Jadakiss and Styles P.),1586726422567,False,Mariah Carey,We Belong Together Remix (feat.  Jadakiss and Styles P.)
Mariah Carey - We Belong Together Remix (feat.  Jadakiss and Styles P.),1586726422567,True,Mariah Carey,We Belong Together Remix (feat.  Jadakiss and Styles P.)
Abel Korzeniowski - Abdication,1730813767525,False,Abel Korzeniowski,Abdication
Arcade Fire - Abraham's Daughter,1699412615613,False,Arcade Fire,Abraham's Daughter
Arcade Fire - Abraham's Daughter,1699412615613,True,Arcade Fire,Abraham's Daughter
Taylor Swift - Safe & Sound (feat. The Civil Wars),1699413566544,False,Taylor Swift,Safe & Sound (feat. The Civil Wars)
Taylor Swift - Safe & Sound (feat. The Civil Wars),1699413566544,True,Taylor Swift,Safe & Sound (feat. The Civil Wars)
Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”) [Pop Version],1739855034792,False,Anna Kendrick,Cups (Pitch Perfect’s “When I’m Gone”) [Pop Version]
Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”) [Pop Version],1739855034792,True,Anna Kendrick,Cups (Pitch Perfect’s “When I’m Gone”) [Pop Version]
The Barden Bellas - Bellas Regionals: The Sign/Eternal Flame/Turn the Beat Around,1649181971094,False,The Barden Bellas,Bellas Regionals: The Sign/Eternal Flame/Turn the Beat Around
The Barden Bellas - Bellas Regionals: The Sign/Eternal Flame/Turn the Beat Around,1649181971094,True,The Barden Bellas,Bellas Regionals: The Sign/Eternal Flame/Turn the Beat Around
John Williams - Opening Titles,1708540383845,False,John Williams,Opening Titles
John Williams - Opening Titles,1708540383845,True,John Williams,Opening Titles
John Williams - Theme from Jurassic Park,1734046912207,False,John Williams,Theme from Jurassic Park
John Williams - Theme from Jurassic Park,1708546258597,True,John Williams,Theme from Jurassic Park
John Williams - Incident at Isla Nublar,1708536778701,False,John Williams,Incident at Isla Nublar
John Williams - Incident at Isla Nublar,1708536778701,True,John Williams,Incident at Isla Nublar
John Williams - Journey to the Island,1708537311333,False,John Williams,Journey to the Island
John Williams - Journey to the Island,1708537311333,True,John Williams,Journey to the Island
John Williams - The Raptor Attack,1708537480333,False,John Williams,The Raptor Attack
John Williams - The Raptor Attack,1708537480333,True,John Williams,The Raptor Attack
John Williams - Hatching Baby Raptor,1708537680918,False,John Williams,Hatching Baby Raptor
John Williams - Hatching Baby Raptor,1708537680918,True,John Williams,Hatching Baby Raptor
John Williams - Welcome to Jurassic Park,1708537954198,False,John Williams,Welcome to Jurassic Park
John Williams - Welcome to Jurassic Park,1708537954198,True,John Williams,Welcome to Jurassic Park
"John Williams - My Friend, the Brachiosaurus",1707707083148,False,John Williams,"My Friend, the Brachiosaurus"
"John Williams - My Friend, the Brachiosaurus",1707707083148,True,John Williams,"My Friend, the Brachiosaurus"
John Williams - Dennis Steals the Embryo,1707707378137,False,John Williams,Dennis Steals the Embryo
John Williams - Dennis Steals the Embryo,1707707378137,True,John Williams,Dennis Steals the Embryo
John Williams - A Tree for My Bed,1707707510735,False,John Williams,A Tree for My Bed
John Williams - A Tree for My Bed,1707707510735,True,John Williams,A Tree for My Bed
John Williams - High-Wire Stunts,1707707759960,False,John Williams,High-Wire Stunts
John Williams - High-Wire Stunts,1707707759960,True,John Williams,High-Wire Stunts
John Williams - Remembering Petticoat Lane,1707707927509,False,John Williams,Remembering Petticoat Lane
John Williams - Remembering Petticoat Lane,1707707927509,True,John Williams,Remembering Petticoat Lane
John Williams - Jurassic Park Gate,1707707942384,False,John Williams,Jurassic Park Gate
John Williams - Jurassic Park Gate,1707707942384,True,John Williams,Jurassic Park Gate
John Williams - Eye to Eye,1707708336244,False,John Williams,Eye to Eye
John Williams - Eye to Eye,1707708336244,True,John Williams,Eye to Eye
John Williams - T-Rex Rescue and Finale,1707708694016,False,John Williams,T-Rex Rescue and Finale
John Williams - T-Rex Rescue and Finale,1707708694016,True,John Williams,T-Rex Rescue and Finale
Samuel E. Wright - Under the Sea (Soundtrack Version),1671546197876,False,Samuel E. Wright,Under the Sea (Soundtrack Version)
Samuel E. Wright - Under the Sea (Soundtrack Version),1671546197876,True,Samuel E. Wright,Under the Sea (Soundtrack Version)
"Kristin Chenoweth, Sean McCourt, Cristy Candler & Jan Neuberger - No One Mourns the Wicked",1737395503734,False,"Kristin Chenoweth, Sean McCourt, Cristy Candler & Jan Neuberger",No One Mourns the Wicked
"Kristin Chenoweth, Sean McCourt, Cristy Candler & Jan Neuberger - No One Mourns the Wicked",1737395503734,True,"Kristin Chenoweth, Sean McCourt, Cristy Candler & Jan Neuberger",No One Mourns the Wicked
Kristin Chenoweth - Dear Old Shiz,1737395506166,False,Kristin Chenoweth,Dear Old Shiz
Kristin Chenoweth - Dear Old Shiz,1737395506166,True,Kristin Chenoweth,Dear Old Shiz
Carole Shelley & Idina Menzel - The Wizard and I,1739415588723,False,Carole Shelley & Idina Menzel,The Wizard and I
Carole Shelley & Idina Menzel - The Wizard and I,1739415588723,True,Carole Shelley & Idina Menzel,The Wizard and I
Kristin Chenoweth & Idina Menzel - What Is This Feeling?,1735389820877,False,Kristin Chenoweth & Idina Menzel,What Is This Feeling?
Kristin Chenoweth & Idina Menzel - What Is This Feeling?,1735389820877,True,Kristin Chenoweth & Idina Menzel,What Is This Feeling?
William Youmans & Idina Menzel - Something Bad,1735370084252,False,William Youmans & Idina Menzel,Something Bad
William Youmans & Idina Menzel - Something Bad,1735370084252,True,William Youmans & Idina Menzel,Something Bad
"Norbert Leo Butz, Kristin Chenoweth, Christopher Fitzgerald, Michelle Federer & Idina Menzel - Dancing Through Life",1735385065366,False,"Norbert Leo Butz, Kristin Chenoweth, Christopher Fitzgerald, Michelle Federer & Idina Menzel",Dancing Through Life
"Norbert Leo Butz, Kristin Chenoweth, Christopher Fitzgerald, Michelle Federer & Idina Menzel - Dancing Through Life",1735385065366,True,"Norbert Leo Butz, Kristin Chenoweth, Christopher Fitzgerald, Michelle Federer & Idina Menzel",Dancing Through Life
